 "stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code","zone_id"
000009099839,"","Wilhelmshaven ZOB/Bahnhof",,"53.518686000000","8.118223000000",0,,0,"","110-110"
000009099793,"","Wilhelmshaven Peterstraße",,"53.520760000000","8.123650000000",0,,0,"","110-110"
000009099700,"","Wilhelmshaven Bismarckplatz",,"53.525840000000","8.126794000000",0,,0,"","110-110"
000009099829,"","Wilhelmshaven Ulmenstraße",,"53.528733000000","8.125885000000",0,,0,"","110-110"
000009099783,"","Wilhelmshaven Mühlenweg",,"53.532323000000","8.126190000000",0,,0,"","110-110"
000009099738,"","Wilhelmshaven Hegelstraße",,"53.536196000000","8.124706000000",0,,0,"","110-110"
000009099724,"","Wilhelmshaven Friedenstraße",,"53.539818000000","8.122300000000",0,,0,"","110-110"
000009106017,"","Wilhelmshaven Nordseestation",,"53.544414000000","8.119331000000",0,,0,"","110-110"
000009099735,"","Wilhelmshaven Hauffstraße",,"53.547650000000","8.114565000000",0,,0,"","110-110"
000009099680,"","Wilhelmshaven Ackerstraße",,"53.549789000000","8.111065000000",0,,0,"","110-110"
000009099754,"","Wilhelmshaven Johann-Sebastian-Bach-Straße",,"53.552722000000","8.106389000000",0,,0,"","110-110"
000009099699,"","Wilhelmshaven Betriebshof Maadebrücke",,"53.561106000000","8.103833000000",0,,0,"","110-110"
000009099762,"","Wilhelmshaven Klinkerstraße",,"53.566765000000","8.099374000000",0,,0,"","111-111"
000009099795,"","Wilhelmshaven Plauenstraße / Freibad Nord",,"53.569512000000","8.095459000000",0,,0,"","111-111"
000009099796,"","Wilhelmshaven Posener Straße",,"53.574641000000","8.092345000000",0,,0,"","111-111"
000009099787,"","Wilhelmshaven Nogatstraße",,"53.577480000000","8.091612000000",0,,0,"","111-111"
000009099765,"","Wilhelmshaven Kniprodestraße",,"53.580426000000","8.090900000000",0,,0,"","111-111"
000009099742,"","Wilhelmshaven Hunrichsstraße",,"53.584548000000","8.099555000000",0,,0,"","111-111"
000009099831,"","Wilhelmshaven Voslapp Markt",,"53.586051000000","8.102248000000",0,,0,"","111-111"
000009099824,"","Wilhelmshaven Tengestraße",,"53.588010000000","8.101694000000",0,,0,"","111-111"
000009099689,"","Wilhelmshaven Bakenstraße",,"53.590450000000","8.099301000000",0,,0,"","111-111"
000009099770,"","Wilhelmshaven Leuchtturmstraße",,"53.592737000000","8.097032000000",0,,0,"","111-111"
000009099683,"","Wilhelmshaven Alt-Voslapp",,"53.595349000000","8.093654000000",0,,0,"","111-111"
000009099825,"","Wilhelmshaven Tiarksstraße",,"53.584089000000","8.105491000000",0,,0,"","111-111"
000009099714,"","Wilhelmshaven Ebbestraße",,"53.580593000000","8.108985000000",0,,0,"","111-111"
000009099832,"","Wilhelmshaven Voslapp Süd",,"53.578391000000","8.110073000000",0,,0,"","111-111"
000009099681,"","Wilhelmshaven Albrechtstraße",,"53.574998000000","8.097357000000",0,,0,"","111-111"
000009099782,"","Wilhelmshaven Möwenstraße",,"53.575964000000","8.102137000000",0,,0,"","111-111"
000009099713,"","Wilhelmshaven Deichstraße",,"53.516246000000","8.114036000000",0,,0,"","110-110"
000009099818,"","Wilhelmshaven Luisenstraße",,"53.516737000000","8.106367000000",0,,0,"","110-110"
000009099691,"","Wilhelmshaven Banter Markt",,"53.518301000000","8.099203000000",0,,0,"","110-110"
000009099690,"","Wilhelmshaven Banter Kirche",,"53.522277000000","8.098851000000",0,,0,"","110-110"
000009099707,"","Wilhelmshaven Bremer Straße",,"53.524545000000","8.098452000000",0,,0,"","110-110"
000009099701,"","Wilhelmshaven Bismarckstraße",,"53.527663000000","8.098521000000",0,,0,"","110-110"
000009099821,"","Wilhelmshaven Stettiner Straße",,"53.528624000000","8.104390000000",0,,0,"","110-110"
000009099799,"","Wilhelmshaven Rathaus",,"53.528574000000","8.110325000000",0,,0,"","110-110"
000009099781,"","Wilhelmshaven Mozartstraße",,"53.527842000000","8.115890000000",0,,0,"","110-110"
000009099709,"","Wilhelmshaven Bülowstraße",,"53.527028000000","8.121230000000",0,,0,"","110-110"
000009099775,"","Wilhelmshaven Margaretenstraße",,"53.526135000000","8.131254000000",0,,0,"","110-110"
000009099740,"","Wilhelmshaven Heppenser Straße",,"53.528211000000","8.134378000000",0,,0,"","110-110"
000009099817,"","Wilhelmshaven Siedlerweg",,"53.526898000000","8.136704000000",0,,0,"","110-110"
000009099807,"","Wilhelmshaven Saarbrücker Straße",,"53.526671000000","8.138911000000",0,,0,"","110-110"
000009099705,"","Wilhelmshaven Borkumstraße",,"53.528530000000","8.140027000000",0,,0,"","110-110"
000009099788,"","Wilhelmshaven Norderneystraße",,"53.531249000000","8.140092000000",0,,0,"","110-110"
000009099755,"","Wilhelmshaven Kaiser-Wilhelm-Brücke",,"53.515111000000","8.134494000000",0,,0,"","110-110"
000009099784,"","Wilhelmshaven Nahestraße",,"53.515267000000","8.130043000000",0,,0,"","110-110"
000009099682,"","Wilhelmshaven Küstenmuseum Allerstraße",,"53.515502000000","8.126541000000",0,,0,"","110-110"
000009099791,"","Wilhelmshaven Pauline-Ahlsdorff-Haus",,"53.515880000000","8.120488000000",0,,0,"","110-110"
000009099708,"","Wilhelmshaven Börsenplatz",,"53.520506000000","8.115394000000",0,,0,"","110-110"
000009099819,"","Wilhelmshaven Stadthalle",,"53.522114000000","8.109877000000",0,,0,"","110-110"
000009099780,"","Wilhelmshaven Mitscherlichstraße",,"53.522258000000","8.106809000000",0,,0,"","110-110"
000009099789,"","Wilhelmshaven Oldeoogestraße",,"53.522547000000","8.102264000000",0,,0,"","110-110"
000009099767,"","Wilhelmshaven Kolberger Straße",,"53.522981000000","8.096683000000",0,,0,"","110-110"
000009099694,"","Wilhelmshaven Banter Weg/Peterstraße",,"53.523094000000","8.093703000000",0,,0,"","110-110"
000009099729,"","Wilhelmshaven Genossenschaftsstraße",,"53.523468000000","8.088599000000",0,,0,"","110-110"
000009099752,"","Wilhelmshaven Jadeviertel",,"53.525401000000","8.092221000000",0,,0,"","110-110"
000009099726,"","Wilhelmshaven Friedrich-Paffrath-Straße",,"53.528915000000","8.092640000000",0,,0,"","110-110"
000009099717,"","Wilhelmshaven Europaviertel",,"53.528754000000","8.086298000000",0,,0,"","110-110"
000009099728,"","Wilhelmshaven Gartenweg",,"53.531772000000","8.084605000000",0,,0,"","110-110"
000009099811,"","Wilhelmshaven Schaarreihe",,"53.533255000000","8.081142000000",0,,0,"","110-110"
000009099810,"","Wilhelmshaven Schaardreieck",,"53.536340000000","8.077998000000",0,,0,"","110-110"
000009099772,"","Wilhelmshaven Maadestraße",,"53.539585000000","8.080552000000",0,,0,"","110-110"
000009099833,"","Wilhelmshaven Weidenstraße",,"53.540146000000","8.086079000000",0,,0,"","110-110"
000009099769,"","Wilhelmshaven Kurt-Schumacher-Straße",,"53.544173000000","8.076128000000",0,,0,"","110-110"
000009099697,"","Wilhelmshaven Beringallee",,"53.547428000000","8.075140000000",0,,0,"","110-110"
000009099766,"","Wilhelmshaven Knud-Rasmussen-Straße",,"53.549182000000","8.077123000000",0,,0,"","110-110"
000009099822,"","Wilhelmshaven Sven-Hedin-Straße",,"53.549464000000","8.079968000000",0,,0,"","110-110"
000009099806,"","Wilhelmshaven SPAR & BAU/Grenzstraße",,"53.523422000000","8.111692000000",0,,0,"","110-110"
000009099716,"","Wilhelmshaven Edo-Wiemken-Straße",,"53.531108000000","8.105529000000",0,,0,"","110-110"
000009099803,"","Wilhelmshaven Robodesweg",,"53.532351000000","8.099432000000",0,,0,"","110-110"
000009099827,"","Wilhelmshaven Tom-Brok-Straße",,"53.531204000000","8.093258000000",0,,0,"","110-110"
000009099744,"","Wilhelmshaven IGS/Am Wiesenhof",,"53.535310000000","8.089649000000",0,,0,"","110-110"
000009099719,"","Wilhelmshaven Feldmark",,"53.537688000000","8.088007000000",0,,0,"","110-110"
000009099734,"","Wilhelmshaven Harlinger Weg",,"53.552415000000","8.087539000000",0,,0,"","110-110"
000009099696,"","Wilhelmshaven Benlepstraße",,"53.555122000000","8.089578000000",0,,0,"","110-110"
000009099834,"","Wilhelmshaven Werdumer Platz",,"53.556131000000","8.093412000000",0,,0,"","110-110"
000009099695,"","Wilhelmshaven Beethovenstraße",,"53.553688000000","8.095894000000",0,,0,"","110-110"
000009099801,"","Wilhelmshaven Richard-Strauß-Weg",,"53.550966000000","8.099648000000",0,,0,"","110-110"
000009099836,"","Wilhelmshaven Werftstraße (Weserstraße)",,"53.516664000000","8.101295000000",0,,0,"","110-110"
000009099761,"","Wilhelmshaven Klinikum/Jadehochschule",,"53.545955000000","8.085824000000",0,,0,"","110-110"
000009099808,"","Wilhelmshaven Salzastraße",,"53.573480000000","8.085577000000",0,,0,"","111-111"
000009099800,"","Wilhelmshaven Rehazentrum",,"53.523602000000","8.124550000000",0,,0,"","110-110"
000009014638,"","Brettorf",,"52.967141000000","8.447080000000",0,,0,"","620-1620"
000009014517,"","Bremerhaven-Wulsdorf",,"53.508514000000","8.612203000000",0,,0,"","250-1250"
000008001486,"","Dörpen",,"52.959011000000","7.353268000000",0,,0,"","Dörpen-DÖR"
000009082190,"","Schneverdingen",,"53.111421000000","9.798702000000",0,,0,"","11-11"
000009022104,"","Dörverden",,"52.846376000000","9.246302000000",0,,0,"","140-1140"
000009072963,"","Pansdorf",,"53.981034000000","10.703056000000",0,,0,"","5795-5797"
000008004751,"","Papenburg",,"53.089706000000","7.386708000000",0,,0,"","Papenburg-PAP"
000009026265,"","Eutin(Bahn)",,"54.135386000000","10.610056000000",0,,0,"","5500-5501"
000009026493,"","Eystrup",,"52.783460000000","9.231080000000",0,,0,"","150-1150"
000008010205,"","Leipzig Hbf",,"51.345501000000","12.382216000000",0,,0,"",""
000008010203,"","Leinefelde",,"51.388752000000","10.329296000000",0,,0,"",""
000009091940,"","Tönning",,"54.313988000000","8.937873000000",0,,0,"","1320-1324"
000008000725,"","Bad Münder",,"52.177891000000","9.468143000000",0,,0,"","4-4"
000008005888,"","Tostedt",,"53.272046000000","9.732013000000",0,,0,"","304-50"
000008002369,"","Greven",,"52.089829000000","7.599341000000",0,,0,"","NRW-NRW"
000009086728,"","Stadtoldendorf",,"51.881002000000","9.620519000000",0,,0,"","Stadtoldendorf-3550"
000008005662,"","Stadthagen",,"52.332876000000","9.189524000000",0,,0,"","5-5"
000008005663,"","Hamburg Stadthausbrücke",,"53.549465000000","9.984804000000",0,,0,"","100-9"
000008000286,"","Oberhausen(Rheinl) Hbf",,"51.474878000000","6.851588000000",0,,0,"",""
000008005704,"","Steinhagen(Westf)",,"52.017383000000","8.421002000000",0,,0,"","KNT-KNT"
000008000282,"","Nordstemmen",,"52.167641000000","9.790458000000",0,,0,"","150-150"
000009068704,"","Northeim",,"51.703271000000","9.986607000000",0,,0,"","Northeim-3400"
000009087204,"","Steinfeld(Oldb)",,"52.592579000000","8.197948000000",0,,0,"","Steinfeld(Oldb)-STE"
000008005708,"","Steinheim(Westf)",,"51.868177000000","9.088447000000",0,,0,"","KNT-KNT"
000008013158,"","Uchtspringe",,"52.543674000000","11.592243000000",0,,0,"",""
000009018496,"","Cuxhaven Fährhafen",,"53.875895000000","8.701567000000",0,,0,"","1-1"
000009018458,"","Cuxhaven Alte Liebe (Fähre)",,"53.871767000000","8.709630000000",0,,0,"","1-1"
000008002978,"","Bad Holzhausen",,"52.289097000000","8.545854000000",0,,0,"",""
000008001045,"","Hamm-Bockum-Hövel",,"51.704809000000","7.774547000000",0,,0,"",""
000008003312,"","Hamburg Klein Flottbek (Botanischer Garten)",,"53.558169000000","9.861122000000",0,,0,"","201-31"
000008001048,"","Bodenburg",,"52.032950000000","10.004039000000",0,,0,"","192-192"
000009012206,"","Borkum Reede",,"53.563598000000","6.756451000000",0,,0,"",""
000009014331,"","Bremen-Vegesack",,"53.169760000000","8.629996000000",0,,0,"","101-1101"
000009014333,"","Bremen-Walle",,"53.103808000000","8.786209000000",0,,0,"","100-1100"
000009014326,"","Bremen-Sebaldsbrück (Zug)",,"53.061133000000","8.887807000000",0,,0,"","100-1100"
000009014329,"","Bremen-St. Magnus",,"53.171574000000","8.669636000000",0,,0,"","101-1101"
000009014324,"","Bremen-Oslebshausen",,"53.135308000000","8.741053000000",0,,0,"","100-1100"
000009014325,"","Bremen-Schönebeck",,"53.172775000000","8.649133000000",0,,0,"","101-1101"
000009014053,"","Bremen Mahndorf",,"53.039748000000","8.944614000000",0,,0,"","100-1100"
000009014323,"","Bremen-Oberneuland",,"53.087177000000","8.937892000000",0,,0,"","100-1100"
000008003036,"","Ibbenbüren",,"52.276867000000","7.721486000000",0,,0,"","NRW-NRW"
000008012666,"","Potsdam Hbf",,"52.391509000000","13.066703000000",0,,0,"",""
000009044628,"","Husby",,"54.764372000000","9.575505000000",0,,0,"","1525-1528"
000009014515,"","Bremerhaven-Lehe",,"53.566424000000","8.600774000000",0,,0,"","250-1250"
000009044595,"","Huntlosen",,"52.990959000000","8.266480000000",0,,0,"","930-1930"
000008004744,"","Paderborn Kasseler Tor",,"51.716161000000","8.761260000000",0,,0,"",""
000008004745,"","Paderborn Nord",,"51.728070000000","8.758954000000",0,,0,"",""
000008012705,"","Rätzlingen(b Haldensleben)",,"52.409035000000","11.123409000000",0,,0,"",""
000009072711,"","Owschlag",,"54.392440000000","9.590646000000",0,,0,"","3160-3162"
000009068334,"","Nordholz(b Bremerhaven)",,"53.778706000000","8.621399000000",0,,0,"","280-1280"
000008006144,"","Wahrenholz",,"52.608002000000","10.606954000000",0,,0,"","11-11"
000008010312,"","Sangerhausen",,"51.479891000000","11.294515000000",0,,0,"","PH-PH"
000008003929,"","Meckelfeld",,"53.424380000000","10.029711000000",0,,0,"","9900-96"
000008004227,"","Neetzendorf",,"53.163784000000","10.760576000000",0,,0,"","HVV-HVV"
000008010032,"","Berga-Kelbra",,"51.452170000000","11.014599000000",0,,0,"","PH-PH"
000008000434,"","Agathenburg",,"53.564111000000","9.531244000000",0,,0,"","HVV-HVV"
000008002785,"","Herrenberg",,"48.593991000000","8.862662000000",0,,0,"",""
000008005776,"","Stuttgart-Vaihingen",,"48.726279000000","9.113226000000",0,,0,"",""
000009062938,"","Munster(Örtze)",,"52.993347000000","10.096231000000",0,,0,"","14-14"
000008011468,"","Eisenach(Thür) West",,"50.978902000000","10.304740000000",0,,0,"",""
000008002841,"","Münster-Hiltrup",,"51.904755000000","7.654281000000",0,,0,"",""
000008003542,"","Langenhagen(Han) Pferdemarkt",,"52.450993000000","9.735882000000",0,,0,"","105-105"
000008003541,"","Hamburg-Langenfelde",,"53.579692000000","9.930920000000",0,,0,"","101-18"
000008002967,"","Holm-Seppensen",,"53.284812000000","9.870008000000",0,,0,"","HVV-HVV"
000008005415,"","Schötmar",,"52.069935000000","8.754951000000",0,,0,"",""
000008000392,"","Holzwickede",,"51.504767000000","7.619647000000",0,,0,"",""
000009043174,"","Holdorf(Oldb)",,"52.574816000000","8.138050000000",0,,0,"","Holdorf(Oldb)-HOL"
000008005413,"","Schöppenstedt",,"52.140692000000","10.772047000000",0,,0,"","73-73"
000009043630,"","Holzminden",,"51.820005000000","9.453623000000",0,,0,"","Holzminden-3500"
000008002969,"","Holtensen/Linderte",,"52.271953000000","9.653221000000",0,,0,"","2-2"
000008003267,"","Kirchdorf(Deister)",,"52.289852000000","9.491936000000",0,,0,"","3-3"
000008004838,"","Plettenberg",,"51.231930000000","7.868913000000",0,,0,"",""
000008005534,"","Sennelager",,"51.770240000000","8.713704000000",0,,0,"",""
000008005535,"","Sennestadt",,"51.940582000000","8.567477000000",0,,0,"",""
000008011228,"","Bösdorf(Sachs-Anh)",,"52.422099000000","11.064149000000",0,,0,"",""
000008079069,"","Oldentrup",,"52.010279000000","8.590814000000",0,,0,"",""
000008003309,"","Klecken",,"53.366207000000","9.928922000000",0,,0,"","9900-554"
000008013291,"","Werther b Nordhausen",,"51.469932000000","10.741910000000",0,,0,"",""
000009013794,"","Bremen-Burg",,"53.160602000000","8.704687000000",0,,0,"","101-1101"
000009014318,"","Bremen-Hemelingen",,"53.054479000000","8.886823000000",0,,0,"","100-1100"
000009014095,"","Bremen Neustadt",,"53.075897000000","8.785927000000",0,,0,"","100-1100"
000008003020,"","Siegen-Weidenau",,"50.895966000000","8.029842000000",0,,0,"",""
000009014321,"","Bremen-Lesum",,"53.170691000000","8.686548000000",0,,0,"","101-1101"
000008003699,"","Lindhorst(b Stadthagen)",,"52.354320000000","9.288867000000",0,,0,"","4-4"
000008000880,"","Radolfzell",,"47.735873000000","8.968984000000",0,,0,"",""
000009077735,"","Rieste",,"52.484937000000","8.010753000000",0,,0,"","693-7693"
000009077715,"","Rieseby",,"54.541358000000","9.820489000000",0,,0,"","3460-3465"
000009067997,"","Nordenham",,"53.483841000000","8.487495000000",0,,0,"","850-1850"
000008011834,"","Hausen(Eichsfeld)",,"51.382523000000","10.379167000000",0,,0,"",""
000009065753,"","Neuharlingersiel Anleger (Fähre)",,"53.701819000000","7.703348000000",0,,0,"","301-301"
000008010261,"","Oebisfelde",,"52.439275000000","10.983852000000",0,,0,"",""
000009003761,"","Augustfehn",,"53.220894000000","7.759622000000",0,,0,"","165-165"
000008000669,"","Aumühle",,"53.529853000000","10.314672000000",0,,0,"","606-170"
000008070146,"","Hamburg Sternschanze",,"53.563719000000","9.967204000000",0,,0,"","100-10"
000008002063,"","Freden(Leine)",,"51.927787000000","9.899006000000",0,,0,"","280-280"
000008002106,"","Hamburg Friedrichsberg",,"53.576328000000","10.057433000000",0,,0,"","105-21"
000009028562,"","Friedland(Kr Göttingen)",,"51.421479000000","9.914869000000",0,,0,"","Friedland-230"
000008002103,"","Ludwigsau-Friedlos",,"50.896879000000","9.743325000000",0,,0,"",""
000008005640,"","Sprötze",,"53.309429000000","9.812245000000",0,,0,"","304-50"
000008002499,"","Hämelerwald",,"52.354704000000","10.110601000000",0,,0,"","101-101"
000009088621,"","Stubben(b Bremerhaven)",,"53.405877000000","8.780526000000",0,,0,"","230-1230"
000008000386,"","Haiger",,"50.741352000000","8.220657000000",0,,0,"",""
000008005405,"","Schönewörde",,"52.628178000000","10.634899000000",0,,0,"","11-11"
000008011219,"","Bodenrode",,"51.393528000000","10.208550000000",0,,0,"",""
000008001739,"","Hamburg Elbgaustraße",,"53.602575000000","9.893738000000",0,,0,"","202-30"
000008003016,"","Hünfeld",,"50.673271000000","9.762453000000",0,,0,"",""
000008012766,"","Riestedt(Sangerhausen)",,"51.484021000000","11.379856000000",0,,0,"",""
000008003137,"","Hamburg Jungfernstieg",,"53.552194000000","9.993883000000",0,,0,"","100-5"
000009068990,"","Nörten-Hardenberg",,"51.628219000000","9.933176000000",0,,0,"","Nörten-Hardenberg-3390"
000009059253,"","Marienhafe Bahnhof",,"53.519898000000","7.273198000000",0,,0,"","518-518"
000008004448,"","Bönen-Nordbögge",,"51.615709000000","7.742200000000",0,,0,"",""
000009067921,"","Norddeich(Norden)",,"53.621522000000","7.160884000000",0,,0,"","500-500"
000008010256,"","Nordhausen",,"51.492920000000","10.789249000000",0,,0,"","PH-PH"
000008010255,"","Berlin Ostbahnhof",,"52.510488000000","13.434681000000",0,,0,"",""
000008004563,"","Oberndorf(Neckar)",,"48.295669000000","8.575514000000",0,,0,"",""
000008003906,"","Maschen",,"53.403815000000","10.065662000000",0,,0,"","9900-95"
000009099578,"","Wildeshausen",,"52.897810000000","8.431398000000",0,,0,"","630-1630"
000008000774,"","Baden-Baden",,"48.790327000000","8.190831000000",0,,0,"",""
000008000772,"","Baddeckenstedt",,"52.089160000000","10.228767000000",0,,0,"","78-78"
000009006466,"","Baden(Achim)",,"53.007850000000","9.081197000000",0,,0,"","110-1110"
000009006417,"","Bad Zwischenahn",,"53.182566000000","8.002996000000",0,,0,"","750-1750"
000009064390,"","Natrup-Hagen",,"52.209497000000","7.910520000000",0,,0,"","Hasbergen-7412"
000009066582,"","Neustadt in Holstein",,"54.104002000000","10.808490000000",0,,0,"","5745-5746"
000009000682,"","Achmer",,"52.390637000000","7.942001000000",0,,0,"","644-7644"
000008004322,"","Neustadt a Rbge Bahnhof",,"52.503325000000","9.455277000000",0,,0,"","3-3"
000009000647,"","Achim(b Bremen) (Zug)",,"53.015994000000","9.030313000000",0,,0,"","110-1110"
000009000761,"","Adelebsen",,"51.577674000000","9.759952000000",0,,0,"","Adelebsen-290"
000008010133,"","Jena-Göschwitz",,"50.883942000000","11.593537000000",0,,0,"",""
000008000532,"","Lennestadt-Altenhundem",,"51.104132000000","8.071517000000",0,,0,"",""
000009029386,"","Ganderkesee",,"53.035181000000","8.542787000000",0,,0,"","720-1720"
000008002484,"","Guxhagen",,"51.204322000000","9.482159000000",0,,0,"",""
000008002946,"","Hamburg Hoheneichen",,"53.635478000000","10.067648000000",0,,0,"","204-34"
000008002944,"","Hoheneggelsen",,"52.200177000000","10.197820000000",0,,0,"","163-163"
000008004819,"","Pinneberg",,"53.655179000000","9.797608000000",0,,0,"","502-69"
000008000096,"","Stuttgart Hbf",,"48.784084000000","9.181635000000",0,,0,"",""
000008000093,"","Elze(Leine)",,"52.120311000000","9.747063000000",0,,0,"","210-210"
000008000090,"","Eichenberg",,"51.374823000000","9.921482000000",0,,0,"","Eichenberg-640"
000008005511,"","Sehnde",,"52.318075000000","9.962528000000",0,,0,"","103-103"
000008000098,"","Essen(Ruhr) Hbf",,"51.451355000000","7.014793000000",0,,0,"",""
000008003002,"","Horneburg",,"53.508677000000","9.576550000000",0,,0,"","HVV-HVV"
000008003000,"","Horn-Bad Meinberg",,"51.881518000000","8.955092000000",0,,0,"",""
000009044456,"","Hoykenkamp",,"53.070040000000","8.598439000000",0,,0,"","710-1710"
000009047071,"","Jever",,"53.568778000000","7.893122000000",0,,0,"","200-200"
000009057131,"","Lunestedt",,"53.439152000000","8.734527000000",0,,0,"","230-1230"
000008006706,"","Hamburg Königstraße",,"53.547796000000","9.944088000000",0,,0,"","101-15"
000009037762,"","Hann. Münden",,"51.412538000000","9.658110000000",0,,0,"","Hann. Münden-300"
000009058101,"","Lübeck-Travemünde Skandinavienkai",,"53.950787000000","10.854029000000",0,,0,"","6007-6024"
000008006705,"","Hamburg Reeperbahn",,"53.549668000000","9.957668000000",0,,0,"","101-8"
000008001283,"","Burghaun(Hünfeld)",,"50.700550000000","9.727953000000",0,,0,"",""
000008005191,"","Hamburg-Rothenburgsort",,"53.538476000000","10.043953000000",0,,0,"","106-25"
000008010240,"","Naumburg(Saale) Hbf",,"51.163071000000","11.796984000000",0,,0,"",""
000008012516,"","Nordhausen-Salza",,"51.515111000000","10.773140000000",0,,0,"","PH-PH"
000008012512,"","Nohra(Wipper)",,"51.443037000000","10.698478000000",0,,0,"",""
000008010366,"","Weimar",,"50.991487000000","11.326458000000",0,,0,"",""
000008003978,"","Meppen",,"52.696021000000","7.298015000000",0,,0,"","Meppen-MEP"
000009065535,"","Neuenkirchen(Oldb)",,"52.508466000000","8.059756000000",0,,0,"","Neuenkirchen(Oldb)-NEU"
000008002634,"","Haste(b Wunstorf)",,"52.379656000000","9.389097000000",0,,0,"","3-3"
000008010004,"","Angermünde",,"53.015221000000","13.996361000000",0,,0,"",""
000008002041,"","Frankfurt(Main) Süd",,"50.099365000000","8.686457000000",0,,0,"",""
000008002166,"","Gäufelden",,"48.559661000000","8.850308000000",0,,0,"",""
000008010125,"","Gera Hbf",,"50.883421000000","12.077092000000",0,,0,"",""
000009044501,"","Hude(Oldb)",,"53.109372000000","8.460953000000",0,,0,"","730-1730"
000008006383,"","Westönnen",,"51.557529000000","7.960952000000",0,,0,"",""
000008001894,"","Espelkamp",,"52.378688000000","8.613358000000",0,,0,"",""
000009025726,"","Esens",,"53.636242000000","7.616100000000",0,,0,"","301-301"
000009025953,"","Essen(Oldb)",,"52.723440000000","7.945422000000",0,,0,"","Essen(Oldb)-ESS"
000009038437,"","Hardegsen",,"51.659021000000","9.825962000000",0,,0,"","Hardegsen-3420"
000009038431,"","Harblek",,"54.361971000000","8.962646000000",0,,0,"","1310-1311"
000008002598,"","Haren(Ems)",,"52.785123000000","7.301428000000",0,,0,"","Haren-HAE"
000008000086,"","Duisburg Hbf",,"51.429785000000","6.775903000000",0,,0,"",""
000008005507,"","Seelze",,"52.391675000000","9.594314000000",0,,0,"","2-2"
000008000085,"","Düsseldorf Hbf",,"51.219962000000","6.794319000000",0,,0,"",""
000008001675,"","Egestorf(Deister)",,"52.278585000000","9.514485000000",0,,0,"","3-3"
000008000080,"","Dortmund Hbf",,"51.517896000000","7.459290000000",0,,0,"",""
000009075570,"","Schwentinental-Raisdorf",,"54.280898000000","10.243684000000",0,,0,"","5120-5122"
000009085426,"","Soltau",,"52.982964000000","9.831503000000",0,,0,"","20-20"
000008000089,"","Stade(Niederelbe)",,"53.596143000000","9.477008000000",0,,0,"","HVV-HVV"
000008001713,"","Eilvese",,"52.545215000000","9.428147000000",0,,0,"","3-3"
000008003784,"","Lügde",,"51.959294000000","9.250830000000",0,,0,"","KNT-KNT"
000008003780,"","Höxter-Lüchtringen",,"51.790928000000","9.427208000000",0,,0,"","Lüchtringen-706"
000008003788,"","Lünern",,"51.543370000000","7.760771000000",0,,0,"",""
000008005182,"","Rotenburg a.d. Fulda",,"50.997855000000","9.733344000000",0,,0,"",""
000008001394,"","Dedinghausen",,"51.672359000000","8.398281000000",0,,0,"",""
000008001392,"","Dedenhausen",,"52.432215000000","10.238730000000",0,,0,"","3-3"
000008001393,"","Dedensen-Gümmer",,"52.407049000000","9.521252000000",0,,0,"","2-2"
000008001390,"","Davensberg",,"51.817943000000","7.598146000000",0,,0,"",""
000008003961,"","Melsungen",,"51.126002000000","9.546079000000",0,,0,"",""
000008005834,"","Telgte",,"51.981193000000","7.780876000000",0,,0,"",""
000008004266,"","Hamburg-Hammerbrook (City Süd)",,"53.546610000000","10.023610000000",0,,0,"","100-4"
000008004267,"","Hamburg-Harburg Rathaus",,"53.460694000000","9.980463000000",0,,0,"","9900-57"
000009006219,"","Bad St Peter Süd",,"54.305010000000","8.648041000000",0,,0,"","1360-1361"
000009006220,"","Bad St Peter-Ording",,"54.317293000000","8.614736000000",0,,0,"","1360-1362"
000008000753,"","Bad Sooden-Allendorf",,"51.267974000000","9.968696000000",0,,0,"",""
000008010073,"","Cottbus Hbf",,"51.750957000000","14.324162000000",0,,0,"",""
000008002628,"","Hamburg Hasselbrook",,"53.564711000000","10.056129000000",0,,0,"","105-24"
000008004302,"","Neukloster(Kr Stade)",,"53.481257000000","9.639721000000",0,,0,"","HVV-HVV"
000008010079,"","Doberlug-Kirchhain",,"51.620576000000","13.564241000000",0,,0,"",""
000008010115,"","Freiberg(Sachs)",,"50.908725000000","13.344141000000",0,,0,"",""
000008000512,"","Hamburg Alte Wöhr (Stadtpark)",,"53.597930000000","10.035415000000",0,,0,"","105-19"
000008000513,"","Altena(Westf)",,"51.301981000000","7.668808000000",0,,0,"",""
000009057819,"","Lübeck Hbf",,"53.867215000000","10.668884000000",0,,0,"","6000-6099"
000008000233,"","Löhne(Westf)",,"52.196653000000","8.713500000000",0,,0,"","NRW-NRW"
000008002586,"","Hannover-Linden Fischerhof",,"52.352636000000","9.723114000000",0,,0,"","1-1"
000008002584,"","Hannover-Kleefeld",,"52.373607000000","9.790610000000",0,,0,"","1-1"
000008002585,"","Hannover-Leinhausen",,"52.396843000000","9.676113000000",0,,0,"","1-1"
000008006095,"","Vöhrum",,"52.335357000000","10.169015000000",0,,0,"","4-4"
000008000238,"","Lüneburg",,"53.249656000000","10.419890000000",0,,0,"","HVV-HVV"
000008002580,"","Hannover Bismarckstraße",,"52.356456000000","9.769728000000",0,,0,"","1-1"
000009094171,"","Visselhövede",,"52.980091000000","9.566641000000",0,,0,"","390-390"
